"sample"	"description"	"taxon"	"taxon_rel_function_abun"
"2272"	"HC-HX"	"Protein export"	"Prevotella"	0.172159302534108
"2273"	"HC-HX"	"Protein export"	"Stenotrophomonas"	0.392324564428688
"2274"	"HC-HX"	"Protein export"	"Streptococcus"	0.027037839180036
"2275"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Acinetobacter"	0.04286389174948
"2276"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Bifidobacterium"	0.000159939894588
"2277"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Clostridium_sensu_stricto_10"	0.007037355361855
"2278"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Comamonas"	0.005437956415979
"2279"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Desulfosporosinus"	0.0016193914327
"2280"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Faecalibacterium"	0.000239909841881
"2281"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Klebsiella"	2.47826866663508
"2282"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Lactobacillus"	0.000119954920941
"2283"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Megasphaera"	0.000479819683763
"2284"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Prevotella"	0.003838557470103
"2285"	"HC-HX"	"Protein processing in endoplasmic reticulum"	"Stenotrophomonas"	0.012635251672422
"2286"	"HC-HX"	"Purine metabolism"	"Acinetobacter"	1.516085045156
"2287"	"HC-HX"	"Purine metabolism"	"Bifidobacterium"	0.004358698135694
"2288"	"HC-HX"	"Purine metabolism"	"Clostridium_sensu_stricto_10"	0.110173050749041
"2289"	"HC-HX"	"Purine metabolism"	"Comamonas"	0.192339147519791
"2290"	"HC-HX"	"Purine metabolism"	"Desulfosporosinus"	0.01784052242243
"2291"	"HC-HX"	"Purine metabolism"	"Faecalibacterium"	0.002851701439843
"2292"	"HC-HX"	"Purine metabolism"	"Klebsiella"	63.3402767240071
"2293"	"HC-HX"	"Purine metabolism"	"Lactobacillus"	0.002712594052533
"2294"	"HC-HX"	"Purine metabolism"	"Megasphaera"	0.004729651168519
"2295"	"HC-HX"	"Purine metabolism"	"Prevotella"	0.104608755256665
"2296"	"HC-HX"	"Purine metabolism"	"Stenotrophomonas"	0.216126510749697
"2297"	"HC-HX"	"Purine metabolism"	"Streptococcus"	0.017527530800984
"2298"	"HC-HX"	"Pyrimidine metabolism"	"Acinetobacter"	1.45908687515232
"2299"	"HC-HX"	"Pyrimidine metabolism"	"Bifidobacterium"	0.005444354011762
"2300"	"HC-HX"	"Pyrimidine metabolism"	"Clostridium_sensu_stricto_10"	0.148910439456852
"2301"	"HC-HX"	"Pyrimidine metabolism"	"Comamonas"	0.210122635913424
"2302"	"HC-HX"	"Pyrimidine metabolism"	"Desulfosporosinus"	0.022844215143949
"2303"	"HC-HX"	"Pyrimidine metabolism"	"Faecalibacterium"	0.004303982563353
"2304"	"HC-HX"	"Pyrimidine metabolism"	"Klebsiella"	71.7390020830172
"2305"	"HC-HX"	"Pyrimidine metabolism"	"Lactobacillus"	0.004303982563353
"2306"	"HC-HX"	"Pyrimidine metabolism"	"Megasphaera"	0.005591498714783
"2307"	"HC-HX"	"Pyrimidine metabolism"	"Prevotella"	0.155384806389759
"2308"	"HC-HX"	"Pyrimidine metabolism"	"Stenotrophomonas"	0.238300846541869
"2309"	"HC-HX"	"Pyrimidine metabolism"	"Streptococcus"	0.023690297186317
"2310"	"HC-HX"	"Pyruvate metabolism"	"Acinetobacter"	2.62753788572616
"2311"	"HC-HX"	"Pyruvate metabolism"	"Bifidobacterium"	0.00344473502566
"2312"	"HC-HX"	"Pyruvate metabolism"	"Clostridium_sensu_stricto_10"	0.134079686383364
"2313"	"HC-HX"	"Pyruvate metabolism"	"Comamonas"	0.36037227960746
"2314"	"HC-HX"	"Pyruvate metabolism"	"Desulfosporosinus"	0.035772248343388
"2315"	"HC-HX"	"Pyruvate metabolism"	"Faecalibacterium"	0.003974694260376
"2316"	"HC-HX"	"Pyruvate metabolism"	"Klebsiella"	125.314160641147
"2317"	"HC-HX"	"Pyruvate metabolism"	"Lactobacillus"	0.00337849012132
"2318"	"HC-HX"	"Pyruvate metabolism"	"Megasphaera"	0.005299592347169
"2319"	"HC-HX"	"Pyruvate metabolism"	"Prevotella"	0.050876086532818
"2320"	"HC-HX"	"Pyruvate metabolism"	"Stenotrophomonas"	0.324467541455393
"2321"	"HC-HX"	"Pyruvate metabolism"	"Streptococcus"	0.019476001875844
"2322"	"HC-HX"	"Renin-angiotensin system"	"Acinetobacter"	0.328623170079351
"2323"	"HC-HX"	"Renin-angiotensin system"	"Stenotrophomonas"	0.048435131410949
"2324"	"HC-HX"	"Retinol metabolism"	"Acinetobacter"	0.657246340158701
"2325"	"HC-HX"	"Retinol metabolism"	"Comamonas"	0.041690999189171
"2326"	"HC-HX"	"Retinol metabolism"	"Klebsiella"	9.98162223969566
"2327"	"HC-HX"	"Retinol metabolism"	"Megasphaera"	0.000613102929253
"2328"	"HC-HX"	"Retinol metabolism"	"Prevotella"	0.014714470302061
"2329"	"HC-HX"	"Retinol metabolism"	"Stenotrophomonas"	0.048435131410949
"2330"	"HC-HX"	"Retinol metabolism"	"Streptococcus"	0.006437580757151
"2331"	"HC-HX"	"Riboflavin metabolism"	"Acinetobacter"	1.9717390204761
"2332"	"HC-HX"	"Riboflavin metabolism"	"Bifidobacterium"	0.000919654393879
"2333"	"HC-HX"	"Riboflavin metabolism"	"Clostridium_sensu_stricto_10"	0.121394379991999
"2334"	"HC-HX"	"Riboflavin metabolism"	"Comamonas"	0.21887774574315
"2335"	"HC-HX"	"Riboflavin metabolism"	"Desulfosporosinus"	0.015519167896705
"2336"	"HC-HX"	"Riboflavin metabolism"	"Faecalibacterium"	0.004138444772455
"2337"	"HC-HX"	"Riboflavin metabolism"	"Klebsiella"	89.8346001572608
"2338"	"HC-HX"	"Riboflavin metabolism"	"Lactobacillus"	0.002758963181636
"2339"	"HC-HX"	"Riboflavin metabolism"	"Megasphaera"	0.006437580757151
"2340"	"HC-HX"	"Riboflavin metabolism"	"Prevotella"	0.132430232718544
"2341"	"HC-HX"	"Riboflavin metabolism"	"Stenotrophomonas"	0.290610788465695
"2342"	"HC-HX"	"Riboflavin metabolism"	"Streptococcus"	0.003218790378576
"2343"	"HC-HX"	"Ribosome"	"Acinetobacter"	2.25928429429554
"2344"	"HC-HX"	"Ribosome"	"Bifidobacterium"	0.008123613812596
"2345"	"HC-HX"	"Ribosome"	"Clostridium_sensu_stricto_10"	0.185463636098888
"2346"	"HC-HX"	"Ribosome"	"Comamonas"	0.281414244526907
"2347"	"HC-HX"	"Ribosome"	"Desulfosporosinus"	0.027417196617511
"2348"	"HC-HX"	"Ribosome"	"Faecalibacterium"	0.006092710359447
"2349"	"HC-HX"	"Ribosome"	"Klebsiella"	70.8547727763906
"2350"	"HC-HX"	"Ribosome"	"Lactobacillus"	0.006092710359447
"2351"	"HC-HX"	"Ribosome"	"Megasphaera"	0.008123613812596
"2352"	"HC-HX"	"Ribosome"	"Prevotella"	0.191288113926786
"2353"	"HC-HX"	"Ribosome"	"Stenotrophomonas"	0.326937137023906
"2354"	"HC-HX"	"Ribosome"	"Streptococcus"	0.028432648344086
"2355"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Acinetobacter"	0.144273586864105
"2356"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Bifidobacterium"	0.000807501419016
"2357"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Clostridium_sensu_stricto_10"	0.00592167707278
"2358"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Comamonas"	0.018303365497685
"2359"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Desulfosporosinus"	0.000908439096392
"2360"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Faecalibacterium"	0.000201875354754
"2361"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Klebsiella"	4.66385902909394
"2362"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Lactobacillus"	0.000201875354754
"2363"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Megasphaera"	0.000269167139672
"2364"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Prevotella"	0.006460011352124
"2365"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Stenotrophomonas"	0.021264204034075
"2366"	"HC-HX"	"Ribosome biogenesis in eukaryotes"	"Streptococcus"	0.000942084988851
"2367"	"HC-HX"	"RNA degradation"	"Acinetobacter"	0.933981641278155
"2368"	"HC-HX"	"RNA degradation"	"Bifidobacterium"	0.002904171770144
"2369"	"HC-HX"	"RNA degradation"	"Clostridium_sensu_stricto_10"	0.063891778943157
"2370"	"HC-HX"	"RNA degradation"	"Comamonas"	0.128364392240343
"2371"	"HC-HX"	"RNA degradation"	"Desulfosporosinus"	0.010781737696658
"2372"	"HC-HX"	"RNA degradation"	"Faecalibacterium"	0.002178128827608
"2373"	"HC-HX"	"RNA degradation"	"Klebsiella"	37.7404381959576
"2374"	"HC-HX"	"RNA degradation"	"Lactobacillus"	0.001524690179325
"2375"	"HC-HX"	"RNA degradation"	"Megasphaera"	0.002904171770144
"2376"	"HC-HX"	"RNA degradation"	"Prevotella"	0.069700122483444
"2377"	"HC-HX"	"RNA degradation"	"Stenotrophomonas"	0.172072177381003
"2378"	"HC-HX"	"RNA degradation"	"Streptococcus"	0.008131680956402
"2379"	"HC-HX"	"RNA polymerase"	"Acinetobacter"	0.887282559214248
"2380"	"HC-HX"	"RNA polymerase"	"Bifidobacterium"	0.002575032302861
"2381"	"HC-HX"	"RNA polymerase"	"Clostridium_sensu_stricto_10"	0.161859173322665
"2382"	"HC-HX"	"RNA polymerase"	"Comamonas"	0.187609496351271
"2383"	"HC-HX"	"RNA polymerase"	"Desulfosporosinus"	0.031038335793409
"2384"	"HC-HX"	"RNA polymerase"	"Faecalibacterium"	0.005793822681436
"2385"	"HC-HX"	"RNA polymerase"	"Klebsiella"	34.2409402546523
"2386"	"HC-HX"	"RNA polymerase"	"Lactobacillus"	0.002207170545309
"2387"	"HC-HX"	"RNA polymerase"	"Megasphaera"	0.003678617575515
"2388"	"HC-HX"	"RNA polymerase"	"Prevotella"	0.132430232718544
"2389"	"HC-HX"	"RNA polymerase"	"Stenotrophomonas"	0.27608024904241
"2390"	"HC-HX"	"RNA polymerase"	"Streptococcus"	0.007725096908582
"2391"	"HC-HX"	"RNA transport"	"Acinetobacter"	0.089624500930732
"2392"	"HC-HX"	"RNA transport"	"Clostridium_sensu_stricto_10"	0.00735723515103
"2393"	"HC-HX"	"RNA transport"	"Comamonas"	0.005685136253069
"2394"	"HC-HX"	"RNA transport"	"Desulfosporosinus"	0.001693000134186
"2395"	"HC-HX"	"RNA transport"	"Faecalibacterium"	0.000250814834694
"2396"	"HC-HX"	"RNA transport"	"Klebsiella"	4.17088349107497
"2397"	"HC-HX"	"RNA transport"	"Lactobacillus"	0.000250814834694
"2398"	"HC-HX"	"RNA transport"	"Megasphaera"	0.000167209889796
"2399"	"HC-HX"	"RNA transport"	"Prevotella"	0.004013037355107
"2400"	"HC-HX"	"RNA transport"	"Stenotrophomonas"	0.006604790646948
"2401"	"HC-HX"	"RNA transport"	"Streptococcus"	0.001170469228573
"2402"	"HC-HX"	"Secondary bile acid biosynthesis"	"Acinetobacter"	2.95760853071416
"2403"	"HC-HX"	"Secondary bile acid biosynthesis"	"Bifidobacterium"	0.011035852726545
"2404"	"HC-HX"	"Secondary bile acid biosynthesis"	"Lactobacillus"	0.008276889544909
"2405"	"HC-HX"	"Secondary bile acid biosynthesis"	"Stenotrophomonas"	0.435916182698542
"2406"	"HC-HX"	"Selenocompound metabolism"	"Acinetobacter"	2.15463793375864
"2407"	"HC-HX"	"Selenocompound metabolism"	"Bifidobacterium"	0.004689821373231
"2408"	"HC-HX"	"Selenocompound metabolism"	"Clostridium_sensu_stricto_10"	0.103176070211079
"2409"	"HC-HX"	"Selenocompound metabolism"	"Comamonas"	0.3189078533797
"2410"	"HC-HX"	"Selenocompound metabolism"	"Desulfosporosinus"	0.024872802640171
"2411"	"HC-HX"	"Selenocompound metabolism"	"Faecalibacterium"	0.002512404307088
"2412"	"HC-HX"	"Selenocompound metabolism"	"Klebsiella"	111.879708705314
"2413"	"HC-HX"	"Selenocompound metabolism"	"Lactobacillus"	0.001507442584253
"2414"	"HC-HX"	"Selenocompound metabolism"	"Megasphaera"	0.010049617228352
"2415"	"HC-HX"	"Selenocompound metabolism"	"Prevotella"	0.096476325392178
"2416"	"HC-HX"	"Selenocompound metabolism"	"Stenotrophomonas"	0.29110391238126
"2417"	"HC-HX"	"Selenocompound metabolism"	"Streptococcus"	0.018759285492924
"2418"	"HC-HX"	"Staphylococcus aureus infection"	"Desulfosporosinus"	0.001128666756124
"2419"	"HC-HX"	"Staphylococcus aureus infection"	"Lactobacillus"	0.001003259338777
"2420"	"HC-HX"	"Staphylococcus aureus infection"	"Stenotrophomonas"	0.013209581293895
"2421"	"HC-HX"	"Staphylococcus aureus infection"	"Streptococcus"	0.007022815371438
"2422"	"HC-HX"	"Starch and sucrose metabolism"	"Acinetobacter"	0.369701066339269
"2423"	"HC-HX"	"Starch and sucrose metabolism"	"Bifidobacterium"	0.008552785863073
"2424"	"HC-HX"	"Starch and sucrose metabolism"	"Clostridium_sensu_stricto_10"	0.097115503993599
"2425"	"HC-HX"	"Starch and sucrose metabolism"	"Comamonas"	0.028141424452691
"2426"	"HC-HX"	"Starch and sucrose metabolism"	"Desulfosporosinus"	0.011173800885627
"2427"	"HC-HX"	"Starch and sucrose metabolism"	"Faecalibacterium"	0.003931522533832
"2428"	"HC-HX"	"Starch and sucrose metabolism"	"Klebsiella"	93.7392228000717
"2429"	"HC-HX"	"Starch and sucrose metabolism"	"Lactobacillus"	0.002069222386227
"2430"	"HC-HX"	"Starch and sucrose metabolism"	"Megasphaera"	0.004414341090618
"2431"	"HC-HX"	"Starch and sucrose metabolism"	"Prevotella"	0.125808721082617
"2432"	"HC-HX"	"Starch and sucrose metabolism"	"Stenotrophomonas"	0.163468568511953
"2433"	"HC-HX"	"Starch and sucrose metabolism"	"Streptococcus"	0.014484556703591
"2434"	"HC-HX"	"Steroid biosynthesis"	"Acinetobacter"	0.184850533169635
"2435"	"HC-HX"	"Steroid hormone biosynthesis"	"Acinetobacter"	0.164311585039675
"2436"	"HC-HX"	"Steroid hormone biosynthesis"	"Comamonas"	0.020845499594586
"2437"	"HC-HX"	"Steroid hormone biosynthesis"	"Klebsiella"	4.67000501211645
"2438"	"HC-HX"	"Steroid hormone biosynthesis"	"Prevotella"	0.014714470302061
"2439"	"HC-HX"	"Streptomycin biosynthesis"	"Acinetobacter"	0.328623170079351
"2440"	"HC-HX"	"Streptomycin biosynthesis"	"Bifidobacterium"	0.00980964686804
"2441"	"HC-HX"	"Streptomycin biosynthesis"	"Clostridium_sensu_stricto_10"	0.188835702209776
"2442"	"HC-HX"	"Streptomycin biosynthesis"	"Comamonas"	0.208454995945857
"2443"	"HC-HX"	"Streptomycin biosynthesis"	"Desulfosporosinus"	0.024830668634727
"2444"	"HC-HX"	"Streptomycin biosynthesis"	"Faecalibacterium"	0.005517926363273
"2445"	"HC-HX"	"Streptomycin biosynthesis"	"Klebsiella"	93.5769804374182
"2446"	"HC-HX"	"Streptomycin biosynthesis"	"Lactobacillus"	0.001839308787758
"2447"	"HC-HX"	"Streptomycin biosynthesis"	"Megasphaera"	0.008583441009535
"2448"	"HC-HX"	"Streptomycin biosynthesis"	"Prevotella"	0.176573643624726
"2449"	"HC-HX"	"Streptomycin biosynthesis"	"Stenotrophomonas"	0.387481051287593
"2450"	"HC-HX"	"Streptomycin biosynthesis"	"Streptococcus"	0.038625484542909
"2451"	"HC-HX"	"Styrene degradation"	"Acinetobacter"	1.3144926803174
"2452"	"HC-HX"	"Styrene degradation"	"Comamonas"	0.125072997567514
"2453"	"HC-HX"	"Styrene degradation"	"Desulfosporosinus"	0.012415334317364
"2454"	"HC-HX"	"Styrene degradation"	"Klebsiella"	28.0200300726987
"2455"	"HC-HX"	"Styrene degradation"	"Lactobacillus"	0.000919654393879
"2456"	"HC-HX"	"Styrene degradation"	"Megasphaera"	0.006131029292525
"2457"	"HC-HX"	"Styrene degradation"	"Stenotrophomonas"	0.145305394232847
"2458"	"HC-HX"	"Styrene degradation"	"Streptococcus"	0.004291720504768
"2459"	"HC-HX"	"Sulfur metabolism"	"Acinetobacter"	2.58775860725356
"2460"	"HC-HX"	"Sulfur metabolism"	"Bifidobacterium"	0.002758804485345
"2461"	"HC-HX"	"Sulfur metabolism"	"Clostridium_sensu_stricto_10"	0.060693698677589
"2462"	"HC-HX"	"Sulfur metabolism"	"Comamonas"	0.257948219379753
"2463"	"HC-HX"	"Sulfur metabolism"	"Desulfosporosinus"	0.016294188991569
"2464"	"HC-HX"	"Sulfur metabolism"	"Faecalibacterium"	0.002586379205011
"2465"	"HC-HX"	"Sulfur metabolism"	"Klebsiella"	89.6283849704473
"2466"	"HC-HX"	"Sulfur metabolism"	"Lactobacillus"	0.000517275841002
"2467"	"HC-HX"	"Sulfur metabolism"	"Megasphaera"	0.006207310092026
"2468"	"HC-HX"	"Sulfur metabolism"	"Prevotella"	0.099316961472418
"2469"	"HC-HX"	"Sulfur metabolism"	"Stenotrophomonas"	0.245188748635032
"2470"	"HC-HX"	"Sulfur metabolism"	"Streptococcus"	0.019311631397415
"2471"	"HC-HX"	"Sulfur relay system"	"Acinetobacter"	1.98613057861618
"2472"	"HC-HX"	"Sulfur relay system"	"Bifidobacterium"	0.001347442726334
"2473"	"HC-HX"	"Sulfur relay system"	"Clostridium_sensu_stricto_10"	0.088931219938038
"2474"	"HC-HX"	"Sulfur relay system"	"Comamonas"	0.229065263476765
"2475"	"HC-HX"	"Sulfur relay system"	"Desulfosporosinus"	0.013642857604131
"2476"	"HC-HX"	"Sulfur relay system"	"Faecalibacterium"	0.003537037156627
"2477"	"HC-HX"	"Sulfur relay system"	"Klebsiella"	104.357081129791
"2478"	"HC-HX"	"Sulfur relay system"	"Lactobacillus"	0.002021164089501
"2479"	"HC-HX"	"Sulfur relay system"	"Megasphaera"	0.004042328179002
"2480"	"HC-HX"	"Sulfur relay system"	"Prevotella"	0.016169312716007
"2481"	"HC-HX"	"Sulfur relay system"	"Stenotrophomonas"	0.159671963070569
"2482"	"HC-HX"	"Sulfur relay system"	"Streptococcus"	0.009432099084337
"2483"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Acinetobacter"	6.60281515593762
"2484"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Clostridium_sensu_stricto_10"	0.060224682185169
"2485"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Comamonas"	1.02381959714787
"2486"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Desulfosporosinus"	0.073912109954526
"2487"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Faecalibacterium"	0.002053114165403
"2488"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Klebsiella"	125.108564783027
"2489"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Lactobacillus"	0.004106228330807
"2490"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Megasphaera"	0.005474971107743
"2491"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Stenotrophomonas"	0.648784076267502
"2492"	"HC-HX"	"Synthesis and degradation of ketone bodies"	"Streptococcus"	0.00958119943855
"2493"	"HC-HX"	"Systemic lupus erythematosus"	"Stenotrophomonas"	0.018952877508632
"2494"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Acinetobacter"	1.47880426535708
"2495"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Bifidobacterium"	0.002758963181636
"2496"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Clostridium_sensu_stricto_10"	0.060697189996
"2497"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Comamonas"	0.234511870439089
"2498"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Desulfosporosinus"	0.018623001476045
"2499"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Faecalibacterium"	0.002069222386227
"2500"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Klebsiella"	58.312066325475
"2501"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Lactobacillus"	0.002069222386227
"2502"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Megasphaera"	0.005517926363273
"2503"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Prevotella"	0.099322674538908
"2504"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Stenotrophomonas"	0.108979045674635
"2505"	"HC-HX"	"Taurine and hypotaurine metabolism"	"Streptococcus"	0.014484556703591
"2506"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Acinetobacter"	2.46454833247671
"2507"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Bifidobacterium"	0.00551764552047
"2508"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Clostridium_sensu_stricto_10"	0.161850935267127
"2509"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Comamonas"	0.333511018126201
"2510"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Desulfosporosinus"	0.039313224333351
"2511"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Faecalibacterium"	0.005057841727098
"2512"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Klebsiella"	71.7925381537363
"2513"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Lactobacillus"	0.00551764552047
"2514"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Megasphaera"	0.006743788969464
"2515"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Prevotella"	0.161850935267127
"2516"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Stenotrophomonas"	0.290595997411433
"2517"	"HC-HX"	"Terpenoid backbone biosynthesis"	"Streptococcus"	0.017166008285907
"2518"	"HC-HX"	"Thiamine metabolism"	"Acinetobacter"	2.54731457420651
"2519"	"HC-HX"	"Thiamine metabolism"	"Bifidobacterium"	0.006912658274645
"2520"	"HC-HX"	"Thiamine metabolism"	"Clostridium_sensu_stricto_10"	0.190098102552725
"2521"	"HC-HX"	"Thiamine metabolism"	"Comamonas"	0.323166774339632
"2522"	"HC-HX"	"Thiamine metabolism"	"Desulfosporosinus"	0.029162777096157
"2523"	"HC-HX"	"Thiamine metabolism"	"Faecalibacterium"	0.007776740558975
"2524"	"HC-HX"	"Thiamine metabolism"	"Klebsiella"	102.090889852514
"2525"	"HC-HX"	"Thiamine metabolism"	"Lactobacillus"	0.005184493705983
"2526"	"HC-HX"	"Thiamine metabolism"	"Megasphaera"	0.012097151980628
"2527"	"HC-HX"	"Thiamine metabolism"	"Prevotella"	0.062213924471801
"2528"	"HC-HX"	"Thiamine metabolism"	"Stenotrophomonas"	0.204787501386344
"2529"	"HC-HX"	"Thiamine metabolism"	"Streptococcus"	0.015121439975785
"2530"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Acinetobacter"	1.23233688779757
"2531"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Bifidobacterium"	0.001839308787758
"2532"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Clostridium_sensu_stricto_10"	0.060697189996
"2533"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Comamonas"	0.156341246959393
"2534"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Desulfosporosinus"	0.006207667158682
"2535"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Faecalibacterium"	0.000689740795409
"2536"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Klebsiella"	53.9616412152314
"2537"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Megasphaera"	0.003678617575515
"2538"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Prevotella"	0.044143410906182
"2539"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Stenotrophomonas"	0.181631742791059
"2540"	"HC-HX"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Streptococcus"	0.003218790378576
"2541"	"HC-HX"	"Tryptophan metabolism"	"Acinetobacter"	1.71732108235016
"2542"	"HC-HX"	"Tryptophan metabolism"	"Bifidobacterium"	0.000711990498487
"2543"	"HC-HX"	"Tryptophan metabolism"	"Clostridium_sensu_stricto_10"	0.023495686450064
"2544"	"HC-HX"	"Tryptophan metabolism"	"Comamonas"	0.254180607959787
